# x 	 avg 	 error 
  0	0	0	0
500	0.00458165170215	0.00320111193203	0.000922983473321	0.0135136218519
1000	0.00454634943255	0.00415241461879	9.98563627691e-05	0.0137240613809
1500	0.00436763506994	0.00393262566354	0.00028041488732	0.0136091339955
2000	0.00446119990843	0.00381161524067	0.000141916498649	0.0145330219717
2500	0.00439003483964	0.00391162024735	0.00018295219996	0.0142456321588
3000	0.00460643679405	0.00385819117216	0.000146306245371	0.0149374680395
3500	0.00465003500159	0.00374534996301	0.000147492554179	0.0147335372347
4000	0.00482626653691	0.00419239259058	4.58361487628e-05	0.0153353787486
4500	0.00494605312151	0.00435975835664	2.45662877409e-05	0.0160255449755
5000	0.00508058270437	0.00431947279775	2.53359932676e-05	0.0160247728876
5500	0.00527514845002	0.00432691924551	0.000248198005025	0.0162400367841
6000	0.00536057476227	0.00455975874261	1.12010196526e-05	0.0165469485967
6500	0.00555259901623	0.004910934153	0.000111719404573	0.0169827609034
7000	0.00563347877226	0.00474048643456	7.28047951583e-05	0.01694802086
7500	0.00574917045925	0.00502929408882	2.26256804959e-05	0.0180262681013
8000	0.00585696324327	0.00497674755204	9.42579046771e-05	0.0187475895088
8500	0.0059446612104	0.00526371389062	6.5591036992e-05	0.019012198796
9000	0.00619525635089	0.00534045182388	0.000152080760267	0.0192946803256
9500	0.00640351820825	0.00564911731842	0.000168786773032	0.0200156883688
10000	0.00652890754802	0.0056733016577	0.000159892080225	0.020831098007
10500	0.00669402942043	0.00583645120273	0.000243358606932	0.0210702919458
11000	0.00685390733685	0.0061755199057	3.83169976788e-05	0.0204574663469
11500	0.00693959012302	0.00607886400256	7.45789966092e-05	0.0216639278277
12000	0.00715496582451	0.00631275898192	8.70357184375e-05	0.0215833758078
12500	0.00727723218383	0.00637409704498	4.16906560559e-05	0.0221568940736
13000	0.00750567419479	0.00659339747585	0.000147664407157	0.0207259506045
13500	0.00757363608398	0.0068348383358	0.000237811685628	0.0211895852693
14000	0.00776856831012	0.00696613530791	0.000231525328796	0.0215596562641
14500	0.00796532612239	0.00718879397544	2.62381891127e-05	0.0220348167564
15000	0.00817410017617	0.00753404144384	0.00010073613341	0.0226453401109
15500	0.0083901241151	0.00753750219456	8.71695867166e-05	0.0222824566031
16000	0.00866889314293	0.00789049628617	0.000210942596706	0.023741447112
16500	0.00876720194254	0.00796285111851	0.000134974430409	0.024610662021
17000	0.0090047507236	0.008112581608	0.000320516721123	0.0250841562018
17500	0.00912920596428	0.00853210277001	0.000241741707166	0.0251896700922
18000	0.00925810701013	0.00858931495863	0.000203568105503	0.0246274461348
18500	0.00954715817662	0.00897010812835	0.000179816257494	0.025530395102
19000	0.00972668848341	0.00903853480233	0.000190768313825	0.0258149957613
19500	0.00997028437003	0.00914939353525	0.000263573551643	0.0266439842397
20000	0.0102486300898	0.00966218358794	0.000397974647152	0.0275544216161
20500	0.0104177424923	0.00976455412779	0.000403770210349	0.0272536439381
21000	0.0105757959938	0.00981144300996	0.000265624414711	0.0272353601082
21500	0.0108593868598	0.0101649530068	0.000212391438124	0.0271918083753
22000	0.0110330623673	0.0105096623637	0.000208510314925	0.0271428224761
22500	0.0111844665752	0.0106939576394	0.000419366780193	0.0282906640274
23000	0.0114609458102	0.010909286026	0.000511012512554	0.0281290712322
23500	0.0116043274944	0.0110009518232	0.00034150864063	0.0273326230813
24000	0.0118436159899	0.0115175123461	0.000257144467957	0.027807701595
24500	0.0119888476069	0.0115953445131	0.00032086975126	0.0278593213423
25000	0.0121346621372	0.0121443356664	0.000483466450804	0.02819913963
25500	0.0125086311079	0.0124673468951	0.000502200298477	0.0292082888289
26000	0.012724488104	0.0125759326051	0.000292568537872	0.0293082731625
26500	0.0129409183244	0.0128536650227	0.000435282234769	0.0288512805341
27000	0.0131692417854	0.0129469039453	0.000768336459856	0.0289362095324
27500	0.0134001484531	0.0130570232655	0.00073271944115	0.0297824811313
28000	0.0136749606321	0.0133942422115	0.000529157514694	0.0299317822822
28500	0.013928039665	0.0135929840526	0.000567402878729	0.0307031151551
29000	0.0142324629816	0.0138619415162	0.000543058814804	0.032323334427
29500	0.0143867904046	0.0140196517089	0.000164734029616	0.0327081632198
30000	0.0145221410802	0.0144265844316	0.000531136110738	0.0324164616195
30500	0.0147445497173	0.01445737609	0.000323561561769	0.032429001109
31000	0.0150696724866	0.0149793622774	0.000640861512937	0.0327720672039
31500	0.0152486230068	0.0148204881498	0.000380847300382	0.0336759906347
32000	0.0154672149546	0.0152501034387	0.000384699177676	0.0347632209737
32500	0.0158188977036	0.0154398622994	0.000692577946477	0.034802951466
33000	0.0160839643509	0.0158335994927	0.000490047785612	0.0348236008311
33500	0.0163694780939	0.0160076796362	0.000818509865618	0.0350521499491
34000	0.0166038889387	0.0164190015836	0.000636482186893	0.0355103432845
34500	0.0169161273838	0.0166319029633	0.000975772763378	0.0362204460493
35000	0.0171066832831	0.0166504884055	0.000953444251692	0.0360865959911
35500	0.0172874047487	0.0171898173818	0.00103673721549	0.0369010752217
36000	0.01754530178	0.0173243350217	0.000407404080091	0.0373350288355
36500	0.0178671244183	0.0177807968232	0.00118513157579	0.0373834272458
37000	0.0181246567509	0.0180904009288	0.00144667345551	0.0375150419996
37500	0.0183115682015	0.018258294935	0.000759104762422	0.0375040489535
38000	0.0184844306943	0.0182895208855	0.000485694102248	0.0380904276369
38500	0.0187961774317	0.0187105623665	0.000882124916609	0.0393122747138
39000	0.019010972512	0.0187576854463	0.00105062498714	0.0394438365395
39500	0.0191916177388	0.0192318459099	0.00119415448387	0.0399819779478
40000	0.0194522603337	0.0196181527327	0.00116107979819	0.0401758720897
40500	0.0196327317795	0.0196448187917	0.000929608565134	0.0402837129847
41000	0.0198596567572	0.0195874277763	0.00107410343129	0.0408497491422
41500	0.0200562655422	0.0200296499616	0.00143025070461	0.0413599500539
42000	0.0203334603328	0.0204215855305	0.00149141795866	0.0415438240413
42500	0.0206135154426	0.0207711714859	0.00133394653162	0.0425241706533
43000	0.0208052716643	0.0210866052078	0.00146276296221	0.0417673613526
43500	0.0210698773483	0.021067269341	0.00188259078551	0.0429905462877
44000	0.0212825788991	0.021334653166	0.00137748538226	0.0427407553841
44500	0.0214991538993	0.02159418679	0.00117111079721	0.0433679158945
45000	0.021695040429	0.0215290082846	0.000699056326334	0.0449247095836
45500	0.0219399882954	0.0217958795329	0.00119991746589	0.0455960629939
46000	0.0221315166463	0.0224229898845	0.000631603522606	0.0456635223225
46500	0.0223449690984	0.0227505066072	0.00145435292005	0.0460710067563
47000	0.0225519944679	0.0231220150158	0.00104474728861	0.0455321828389
47500	0.0227543301397	0.0231919815625	0.00124434634389	0.0476797913127
48000	0.0230863368431	0.0236806557583	0.00111737712499	0.048247610297
48500	0.0233120918707	0.0235082191808	0.00192654054965	0.0478528401182
49000	0.0235133342024	0.0237799352273	0.00134868116992	0.047503878945
49500	0.023668783992	0.0241452591853	0.00183183727648	0.0479302967672
50000	0.0238163864139	0.0238324701029	0.00187050574857	0.0477225607613
50500	0.0240413623184	0.0244134935772	0.00185575633469	0.0479700289234
51000	0.0242889538362	0.024723998705	0.00144980887498	0.0471875055557
51500	0.0245675152849	0.0251727761805	0.00098798560358	0.0488085878431
52000	0.0248979212188	0.0253522367026	0.0015781787725	0.0490349628587
52500	0.0250351997586	0.025254551184	0.0013885108504	0.048999613029
53000	0.0251942855027	0.0253126890799	0.00145089586637	0.0486946399166
