# x 	 avg 	 50% 	 1% 	 99% 
0	11817.4134502	11817.3616058	11817.3616058	11817.5419327
500	12059.3867706	12058.6964839	12056.7135473	12061.1159043
1000	12302.7257914	12301.9780461	12297.0274356	12308.9842277
1500	12548.8309605	12547.8577127	12538.8666413	12555.0422877
2000	12798.2062684	12796.6522918	12789.9385949	12804.3041307
2500	13047.8575847	13043.9881253	13036.2546616	13059.5792829
3000	13298.6076292	13294.6033184	13284.6215649	13310.676106
3500	13549.038015	13549.1307993	13534.2563175	13561.7636184
4000	13803.3437648	13800.434609	13783.2441134	13821.7250535
4500	14062.8123476	14063.4238306	14040.6041721	14083.1742007
5000	14323.6959746	14322.4410995	14295.1684063	14336.5407965
5500	14588.5251537	14584.2083031	14549.1838397	14605.1969031
6000	14850.3563036	14855.9974385	14805.9197892	14866.8057831
6500	15117.0048177	15112.4301078	15080.4122545	15137.3829045
7000	15384.4450568	15386.025874	15350.4429367	15404.9561635
7500	15649.7990505	15644.6438959	15597.1750016	15685.9521579
8000	15920.9190708	15918.3227005	15876.3456024	15961.7726612
8500	16194.147732	16187.4368728	16143.1361743	16235.3716358
9000	16468.5588973	16469.0122648	16418.4019332	16519.9905319
9500	16742.8763886	16745.9195564	16674.5900498	16783.3696218
10000	17025.6045015	17023.1651612	16953.9787803	17076.5383473
10500	17304.6236555	17297.2340332	17247.2573151	17356.2190128
11000	17585.536325	17578.5934219	17512.7112331	17644.7048345
11500	17870.6399533	17851.8509914	17792.622056	17947.3867643
12000	18150.3954545	18125.3057562	18075.1395566	18211.9867667
12500	18441.2393311	18420.170663	18377.3836731	18500.8892304
13000	18735.4516293	18724.4520176	18667.3046549	18790.2821845
13500	19020.5809591	19013.5269867	18948.1909838	19086.5017775
14000	19306.138644	19294.4281292	19214.9368646	19391.5835944
14500	19604.0338212	19590.5905705	19500.3930324	19664.5528833
15000	19899.7249298	19898.5647372	19778.9736106	19955.3129458
15500	20196.6887402	20185.6368729	20077.1628369	20294.9911535
16000	20480.727244	20491.1370095	20339.8697229	20600.7655234
16500	20769.4414281	20784.4345184	20613.5777382	20897.9868833
17000	21066.5918692	21085.8279294	20917.0854057	21169.7589574
17500	21366.236349	21377.1944087	21221.4311145	21478.6115471
18000	21660.1803316	21666.7478703	21512.9084967	21764.3096735
18500	21959.3421889	21970.4154016	21816.1250706	22063.6609453
19000	22256.0350981	22276.8828817	22097.1316132	22351.4539019
19500	22555.6802366	22584.243818	22358.3634153	22642.7659418
20000	22858.6819428	22875.1826456	22659.0958163	22952.6089371
20500	23155.8241919	23168.859551	22964.9131201	23241.1081794
21000	23459.795852	23484.924342	23256.3975565	23556.0251195
21500	23758.9672895	23785.1712253	23537.2913534	23842.4389999
22000	24061.1109457	24078.9413061	23842.1385189	24167.3637242
22500	24364.2606709	24380.8413518	24154.3148787	24470.1038134
23000	24671.161044	24692.7081531	24462.9062426	24789.3445301
23500	24965.8658545	24984.9869175	24774.9451288	25088.0746366
24000	25258.8960237	25273.0511899	25065.2649309	25373.7308519
24500	25566.3612428	25570.876131	25389.1483655	25640.5869638
25000	25864.4732776	25882.0732675	25683.2888705	25965.5470625
25500	26172.8276027	26163.6750075	25988.8004126	26290.225378
26000	26466.4792953	26478.4661727	26268.4009719	26575.3091626
26500	26771.3325459	26764.3727801	26568.1213449	26886.5820306
27000	27078.7388561	27051.3216143	26869.0457959	27181.3959676
27500	27385.5716661	27345.7712752	27170.7101265	27523.5714717
28000	27682.2115494	27652.617174	27480.8305453	27808.464331
28500	27972.0186078	27950.6241985	27773.5589779	28112.5378129
29000	28275.5887867	28243.6366375	28033.824594	28419.8298408
29500	28575.720647	28544.2383785	28340.1869389	28729.9780462
30000	28876.4026613	28904.1670075	28645.7885122	29041.01455
30500	29183.7098616	29222.745562	28944.7479251	29308.3169229
31000	29496.5218401	29529.3726891	29226.6250559	29606.1060998
31500	29791.6475267	29796.0780365	29522.5109651	29906.2993146
32000	30075.3912187	30090.5539882	29813.9631636	30176.5360569
32500	30372.5542223	30379.1870835	30084.8350574	30501.0307521
33000	30680.9573025	30650.841996	30463.8773936	30797.3108399
33500	30982.1299374	30956.568561	30754.8972049	31145.0209148
34000	31278.4531833	31264.1161683	31092.734219	31428.3685036
34500	31575.6616661	31595.5502401	31349.8541507	31722.3948875
35000	31874.0853513	31891.8608285	31632.193125	32015.5884209
35500	32175.7409816	32178.3567792	31930.2539615	32298.4484635
36000	32471.6982412	32477.8578018	32175.6527562	32587.4399734
36500	32781.7523393	32779.0867427	32499.3279919	32905.5904306
37000	33080.6183076	33084.049746	32792.2117255	33238.4642714
37500	33354.9300649	33357.028797	33037.1610519	33498.7427714
38000	33658.4237942	33648.2004209	33301.4299577	33843.7783629
38500	33943.3028285	33927.5888812	33573.7412673	34139.4601326
39000	34228.7737095	34208.1258147	33804.489404	34457.6321417
39500	34518.492567	34464.6727287	34165.1556091	34765.5757515
40000	34815.4624904	34769.2756924	34413.8560628	35043.9033236
40500	35118.1120001	35088.8973677	34733.8463367	35341.4714542
41000	35405.2852425	35342.198728	34999.684768	35639.2029626
41500	35690.6355591	35689.9189421	35260.391054	35930.5942424
42000	35970.6910486	35965.7594257	35506.674124	36207.4310821
42500	36246.0184914	36232.1701914	35841.4190543	36509.1552572
43000	36533.7604955	36544.0523953	36087.087748	36770.2561143
43500	36825.093549	36788.8805909	36389.5729337	37098.3489514
